delta,average
knn_gold_delta,-2.453147061158603
knn_egal_delta,1.6267153940483325
avg_dist_gold_delta,-4.247149296388628
avg_dist_egal_delta,-0.16728684118169213
uncertainty_gold_delta,-1.8927663682081146
uncertainty_egal_delta,2.187096086998821
