delta,average
knn_gold_delta,-4.5378068138328445
knn_egal_delta,2.6172582248254486
avg_dist_gold_delta,-6.557379379294389
avg_dist_egal_delta,0.5976856593639042
uncertainty_gold_delta,-3.8324993813475317
uncertainty_egal_delta,3.3225656573107614
