delta,average
knn_gold_delta,-2.209272886852091
knn_egal_delta,0.687567563413495
avg_dist_gold_delta,-3.7642261897306355
avg_dist_egal_delta,-0.8673857394650497
uncertainty_gold_delta,-1.2751468054743498
uncertainty_egal_delta,1.621693644791236
